image,label,folder
fer0008093.png,1,angry
fer0008110.png,1,angry
fer0008130.png,1,angry
fer0008131.png,1,angry
fer0008146.png,1,angry
fer0008162.png,1,angry
fer0008163.png,1,angry
fer0008174.png,1,angry
fer0008180.png,1,angry
fer0008196.png,1,angry
fer0008198.png,1,angry
fer0008201.png,1,angry
fer0008220.png,1,angry
fer0008225.png,1,angry
fer0008233.png,1,angry
fer0008251.png,1,angry
fer0008252.png,1,angry
fer0008269.png,1,angry
fer0008270.png,1,angry
fer0008279.png,1,angry
fer0008310.png,1,angry
fer0008325.png,1,angry
fer0008331.png,1,angry
fer0008344.png,1,angry
fer0008346.png,1,angry
fer0008351.png,1,angry
fer0008370.png,1,angry
fer0008376.png,1,angry
fer0008392.png,1,angry
fer0008403.png,1,angry
fer0008409.png,1,angry
fer0008411.png,1,angry
fer0008438.png,1,angry
fer0008452.png,1,angry
fer0008462.png,1,angry
fer0008493.png,1,angry
fer0008495.png,1,angry
fer0008499.png,1,angry
fer0008515.png,1,angry
fer0008527.png,1,angry
fer0008530.png,1,angry
fer0008546.png,1,angry
fer0008553.png,1,angry
fer0008589.png,1,angry
fer0008604.png,1,angry
fer0008608.png,1,angry
fer0008610.png,1,angry
fer0008624.png,1,angry
fer0008649.png,1,angry
fer0008655.png,1,angry
fer0008677.png,1,angry
fer0008700.png,1,angry
fer0008701.png,1,angry
fer0008707.png,1,angry
fer0008714.png,1,angry
fer0008728.png,1,angry
fer0008743.png,1,angry
fer0008746.png,1,angry
fer0008748.png,1,angry
fer0008751.png,1,angry
fer0008771.png,1,angry
fer0008803.png,1,angry
fer0008819.png,1,angry
fer0008825.png,1,angry
fer0008855.png,1,angry
fer0008865.png,1,angry
fer0008875.png,1,angry
fer0008880.png,1,angry
fer0008896.png,1,angry
fer0008901.png,1,angry
fer0008926.png,1,angry
fer0008930.png,1,angry
fer0008935.png,1,angry
fer0008939.png,1,angry
fer0008990.png,1,angry
fer0008997.png,1,angry
fer0009001.png,1,angry
fer0009007.png,1,angry
fer0009009.png,1,angry
fer0009017.png,1,angry
fer0009033.png,1,angry
fer0009045.png,1,angry
fer0009075.png,1,angry
fer0009077.png,1,angry
fer0009081.png,1,angry
fer0009087.png,1,angry
fer0009103.png,1,angry
fer0009125.png,1,angry
fer0009136.png,1,angry
fer0009138.png,1,angry
fer0009145.png,1,angry
fer0009154.png,1,angry
fer0009170.png,1,angry
fer0009173.png,1,angry
fer0009210.png,1,angry
fer0009216.png,1,angry
fer0009222.png,1,angry
fer0009226.png,1,angry
fer0009235.png,1,angry
fer0009243.png,1,angry
fer0009270.png,1,angry
fer0009300.png,1,angry
fer0009308.png,1,angry
fer0009315.png,1,angry
fer0009322.png,1,angry
fer0009343.png,1,angry
fer0009347.png,1,angry
fer0009351.png,1,angry
fer0009360.png,1,angry
fer0009376.png,1,angry
fer0009377.png,1,angry
fer0009380.png,1,angry
fer0009381.png,1,angry
fer0009394.png,1,angry
fer0009400.png,1,angry
fer0009408.png,1,angry
fer0009435.png,1,angry
fer0009438.png,1,angry
fer0009445.png,1,angry
fer0009462.png,1,angry
fer0009488.png,1,angry
fer0009506.png,1,angry
fer0009511.png,1,angry
fer0009525.png,1,angry
fer0009539.png,1,angry
fer0009559.png,1,angry
fer0009562.png,1,angry
fer0009591.png,1,angry
fer0009595.png,1,angry
fer0009599.png,1,angry
fer0009621.png,1,angry
fer0009624.png,1,angry
fer0009640.png,1,angry
fer0009671.png,1,angry
fer0009689.png,1,angry
fer0009703.png,1,angry
fer0009705.png,1,angry
fer0009706.png,1,angry
fer0009712.png,1,angry
fer0009720.png,1,angry
fer0009722.png,1,angry
fer0009726.png,1,angry
fer0009727.png,1,angry
fer0009756.png,1,angry
fer0009759.png,1,angry
fer0009762.png,1,angry
fer0009771.png,1,angry
fer0009777.png,1,angry
fer0009788.png,1,angry
fer0009795.png,1,angry
fer0009884.png,1,angry
fer0009889.png,1,angry
fer0009892.png,1,angry
fer0009904.png,1,angry
fer0009926.png,1,angry
fer0009929.png,1,angry
fer0009954.png,1,angry
fer0009975.png,1,angry
fer0009977.png,1,angry
fer0010010.png,1,angry
fer0010015.png,1,angry
fer0010024.png,1,angry
fer0010035.png,1,angry
fer0010041.png,1,angry
fer0010051.png,1,angry
fer0010093.png,1,angry
fer0010114.png,1,angry
fer0010126.png,1,angry
fer0010127.png,1,angry
fer0010135.png,1,angry
fer0010150.png,1,angry
fer0010153.png,1,angry
fer0010164.png,1,angry
fer0010174.png,1,angry
fer0010179.png,1,angry
fer0010187.png,1,angry
fer0010198.png,1,angry
fer0010214.png,1,angry
fer0010234.png,1,angry
fer0010237.png,1,angry
fer0010250.png,1,angry
fer0010258.png,1,angry
fer0010275.png,1,angry
fer0010282.png,1,angry
fer0010287.png,1,angry
fer0010288.png,1,angry
fer0010310.png,1,angry
fer0010320.png,1,angry
fer0010331.png,1,angry
fer0010343.png,1,angry
fer0010350.png,1,angry
fer0010354.png,1,angry
fer0010366.png,1,angry
fer0010368.png,1,angry
fer0010392.png,1,angry
fer0010397.png,1,angry
fer0010401.png,1,angry
fer0010410.png,1,angry
fer0010411.png,1,angry
fer0010441.png,1,angry
fer0010443.png,1,angry
fer0010446.png,1,angry
fer0010461.png,1,angry
fer0010468.png,1,angry
fer0010492.png,1,angry
fer0010503.png,1,angry
fer0010512.png,1,angry
fer0010525.png,1,angry
fer0010534.png,1,angry
fer0010575.png,1,angry
fer0010576.png,1,angry
fer0010587.png,1,angry
fer0010594.png,1,angry
fer0010597.png,1,angry
fer0010627.png,1,angry
fer0010632.png,1,angry
fer0010670.png,1,angry
fer0010687.png,1,angry
fer0010700.png,1,angry
fer0010714.png,1,angry
fer0010770.png,1,angry
fer0010783.png,1,angry
fer0010785.png,1,angry
fer0010790.png,1,angry
fer0010795.png,1,angry
fer0010802.png,1,angry
fer0010810.png,1,angry
fer0010816.png,1,angry
fer0010825.png,1,angry
fer0010838.png,1,angry
fer0010845.png,1,angry
fer0010860.png,1,angry
fer0010875.png,1,angry
fer0010889.png,1,angry
fer0010896.png,1,angry
fer0010904.png,1,angry
fer0010910.png,1,angry
fer0010913.png,1,angry
fer0010918.png,1,angry
fer0010930.png,1,angry
fer0010932.png,1,angry
fer0010947.png,1,angry
fer0010955.png,1,angry
fer0010959.png,1,angry
fer0010960.png,1,angry
fer0010976.png,1,angry
fer0010979.png,1,angry
fer0010985.png,1,angry
fer0010988.png,1,angry
fer0010995.png,1,angry
fer0011001.png,1,angry
fer0011013.png,1,angry
fer0011024.png,1,angry
fer0011031.png,1,angry
fer0011046.png,1,angry
fer0011067.png,1,angry
fer0011084.png,1,angry
fer0011120.png,1,angry
fer0011140.png,1,angry
fer0011145.png,1,angry
fer0011157.png,1,angry
fer0011166.png,1,angry
fer0011171.png,1,angry
fer0011176.png,1,angry
fer0011177.png,1,angry
fer0011194.png,1,angry
fer0011200.png,1,angry
fer0011244.png,1,angry
fer0011258.png,1,angry
fer0011290.png,1,angry
fer0011293.png,1,angry
fer0011305.png,1,angry
fer0011309.png,1,angry
fer0011310.png,1,angry
fer0011354.png,1,angry
fer0011357.png,1,angry
fer0011362.png,1,angry
fer0011371.png,1,angry
fer0011373.png,1,angry
fer0011379.png,1,angry
fer0011380.png,1,angry
fer0011389.png,1,angry
fer0011400.png,1,angry
fer0011417.png,1,angry
fer0011435.png,1,angry
fer0011439.png,1,angry
fer0011502.png,1,angry
fer0011505.png,1,angry
fer0011513.png,1,angry
fer0011514.png,1,angry
fer0011516.png,1,angry
fer0011518.png,1,angry
fer0011539.png,1,angry
fer0011570.png,1,angry
fer0011581.png,1,angry
fer0011585.png,1,angry
fer0011591.png,1,angry
fer0011612.png,1,angry
fer0011637.png,1,angry
fer0011656.png,1,angry
fer0011662.png,1,angry
fer0011675.png,1,angry
fer0011676.png,1,angry
fer0011682.png,1,angry
fer0011703.png,1,angry
fer0011724.png,1,angry
fer0011732.png,1,angry
fer0011737.png,1,angry
fer0011773.png,1,angry
fer0011781.png,1,angry
fer0011797.png,1,angry
fer0011809.png,1,angry
fer0011811.png,1,angry
fer0011814.png,1,angry
fer0011816.png,1,angry
fer0011826.png,1,angry
fer0011849.png,1,angry
fer0011859.png,1,angry
fer0011865.png,1,angry
fer0011872.png,1,angry
fer0011875.png,1,angry
fer0011896.png,1,angry
fer0011916.png,1,angry
fer0011921.png,1,angry
fer0011932.png,1,angry
fer0011935.png,1,angry
fer0011970.png,1,angry
fer0011987.png,1,angry
fer0011989.png,1,angry
fer0011992.png,1,angry
fer0011996.png,1,angry
fer0012001.png,1,angry
fer0012016.png,1,angry
fer0012021.png,1,angry
fer0012055.png,1,angry
fer0012100.png,1,angry
fer0012106.png,1,angry
fer0012122.png,1,angry
fer0012150.png,1,angry
fer0012185.png,1,angry
fer0012189.png,1,angry
fer0012197.png,1,angry
fer0012198.png,1,angry
fer0012202.png,1,angry
fer0012216.png,1,angry
fer0012221.png,1,angry
fer0012229.png,1,angry
fer0012230.png,1,angry
fer0012237.png,1,angry
fer0012247.png,1,angry
fer0012250.png,1,angry
fer0012256.png,1,angry
fer0012276.png,1,angry
fer0012279.png,1,angry
fer0012280.png,1,angry
fer0012300.png,1,angry
fer0012327.png,1,angry
fer0012340.png,1,angry
fer0012357.png,1,angry
fer0012365.png,1,angry
fer0012369.png,1,angry
fer0012384.png,1,angry
fer0012397.png,1,angry
fer0012415.png,1,angry
fer0012424.png,1,angry
fer0012434.png,1,angry
fer0012468.png,1,angry
fer0012490.png,1,angry
fer0012497.png,1,angry
fer0012505.png,1,angry
fer0012533.png,1,angry
fer0012549.png,1,angry
fer0012550.png,1,angry
fer0012560.png,1,angry
fer0012587.png,1,angry
fer0012600.png,1,angry
fer0012606.png,1,angry
fer0012609.png,1,angry
fer0012613.png,1,angry
fer0012619.png,1,angry
fer0012632.png,1,angry
fer0012634.png,1,angry
fer0012641.png,1,angry
fer0012645.png,1,angry
fer0012646.png,1,angry
fer0012658.png,1,angry
fer0012675.png,1,angry
fer0012698.png,1,angry
fer0012700.png,1,angry
fer0012712.png,1,angry
fer0012735.png,1,angry
fer0012773.png,1,angry
fer0012791.png,1,angry
fer0012806.png,1,angry
fer0012811.png,1,angry
fer0012816.png,1,angry
fer0012818.png,1,angry
fer0012825.png,1,angry
fer0012828.png,1,angry
fer0012839.png,1,angry
fer0012870.png,1,angry
fer0012871.png,1,angry
fer0012880.png,1,angry
fer0012899.png,1,angry
fer0012910.png,1,angry
fer0012933.png,1,angry
fer0012935.png,1,angry
fer0012949.png,1,angry
fer0012954.png,1,angry
fer0012966.png,1,angry
fer0012978.png,1,angry
fer0012983.png,1,angry
fer0012994.png,1,angry
fer0013006.png,1,angry
fer0013049.png,1,angry
fer0013060.png,1,angry
fer0013074.png,1,angry
fer0013075.png,1,angry
fer0013083.png,1,angry
fer0013090.png,1,angry
fer0013093.png,1,angry
fer0013099.png,1,angry
fer0013100.png,1,angry
fer0013106.png,1,angry
fer0013113.png,1,angry
fer0013130.png,1,angry
fer0013131.png,1,angry
fer0013146.png,1,angry
fer0013154.png,1,angry
fer0013165.png,1,angry
fer0013171.png,1,angry
fer0013172.png,1,angry
fer0013180.png,1,angry
fer0013188.png,1,angry
fer0013202.png,1,angry
fer0013214.png,1,angry
fer0013229.png,1,angry
fer0013230.png,1,angry
fer0013231.png,1,angry
fer0013265.png,1,angry
fer0013270.png,1,angry
fer0013272.png,1,angry
fer0013274.png,1,angry
fer0013309.png,1,angry
fer0013319.png,1,angry
fer0013350.png,1,angry
fer0013355.png,1,angry
fer0013371.png,1,angry
fer0013379.png,1,angry
fer0013381.png,1,angry
fer0013400.png,1,angry
fer0013405.png,1,angry
fer0013414.png,1,angry
fer0013415.png,1,angry
fer0013438.png,1,angry
fer0013466.png,1,angry
fer0013480.png,1,angry
fer0013496.png,1,angry
fer0013498.png,1,angry
fer0013534.png,1,angry
fer0013540.png,1,angry
fer0013559.png,1,angry
fer0013560.png,1,angry
fer0013593.png,1,angry
fer0013635.png,1,angry
fer0013636.png,1,angry
fer0013643.png,1,angry
fer0013654.png,1,angry
fer0013697.png,1,angry
fer0013704.png,1,angry
fer0013710.png,1,angry
fer0013726.png,1,angry
fer0013753.png,1,angry
fer0013771.png,1,angry
fer0013784.png,1,angry
fer0013809.png,1,angry
fer0013818.png,1,angry
fer0013854.png,1,angry
fer0013862.png,1,angry
fer0013865.png,1,angry
fer0013896.png,1,angry
fer0013904.png,1,angry
fer0013929.png,1,angry
fer0013940.png,1,angry
fer0013943.png,1,angry
fer0013946.png,1,angry
fer0013975.png,1,angry
fer0013983.png,1,angry
fer0013991.png,1,angry
fer0014044.png,1,angry
fer0014046.png,1,angry
fer0014052.png,1,angry
fer0014057.png,1,angry
fer0014061.png,1,angry
fer0014069.png,1,angry
fer0014072.png,1,angry
fer0014079.png,1,angry
fer0014090.png,1,angry
fer0014098.png,1,angry
fer0014104.png,1,angry
fer0014124.png,1,angry
fer0014126.png,1,angry
fer0014128.png,1,angry
fer0014155.png,1,angry
fer0014162.png,1,angry
fer0014166.png,1,angry
fer0014200.png,1,angry
fer0014209.png,1,angry
fer0014272.png,1,angry
fer0014297.png,1,angry
fer0014303.png,1,angry
fer0014312.png,1,angry
fer0014315.png,1,angry
fer0014316.png,1,angry
fer0014327.png,1,angry
fer0014335.png,1,angry
fer0014342.png,1,angry
fer0014385.png,1,angry
fer0014397.png,1,angry
fer0014398.png,1,angry
fer0014402.png,1,angry
fer0014416.png,1,angry
fer0014421.png,1,angry
fer0014437.png,1,angry
fer0014460.png,1,angry
fer0014470.png,1,angry
fer0014471.png,1,angry
fer0014476.png,1,angry
fer0014485.png,1,angry
fer0014488.png,1,angry
fer0014492.png,1,angry
fer0014529.png,1,angry
fer0014534.png,1,angry
fer0014573.png,1,angry
fer0014579.png,1,angry
fer0014597.png,1,angry
fer0014638.png,1,angry
fer0014657.png,1,angry
fer0014665.png,1,angry
fer0014678.png,1,angry
fer0014698.png,1,angry
fer0014722.png,1,angry
fer0014727.png,1,angry
fer0014732.png,1,angry
fer0014738.png,1,angry
fer0014746.png,1,angry
fer0014765.png,1,angry
fer0014766.png,1,angry
fer0014780.png,1,angry
fer0014817.png,1,angry
fer0014820.png,1,angry
fer0014823.png,1,angry
fer0014824.png,1,angry
fer0014832.png,1,angry
fer0014850.png,1,angry
fer0014858.png,1,angry
fer0014896.png,1,angry
fer0014934.png,1,angry
fer0014935.png,1,angry
fer0014952.png,1,angry
fer0014959.png,1,angry
fer0014964.png,1,angry
fer0014979.png,1,angry
fer0014982.png,1,angry
fer0015007.png,1,angry
fer0015014.png,1,angry
fer0015023.png,1,angry
fer0015028.png,1,angry
fer0015092.png,1,angry
fer0015118.png,1,angry
fer0015152.png,1,angry
fer0015181.png,1,angry
fer0015182.png,1,angry
fer0015208.png,1,angry
fer0015231.png,1,angry
fer0015236.png,1,angry
fer0015239.png,1,angry
fer0015276.png,1,angry
fer0015285.png,1,angry
fer0015303.png,1,angry
fer0015317.png,1,angry
fer0015319.png,1,angry
fer0015330.png,1,angry
fer0015339.png,1,angry
fer0015348.png,1,angry
fer0015371.png,1,angry
fer0015376.png,1,angry
fer0015391.png,1,angry
fer0015402.png,1,angry
fer0015448.png,1,angry
fer0015463.png,1,angry
fer0015510.png,1,angry
fer0015520.png,1,angry
fer0015532.png,1,angry
fer0015533.png,1,angry
fer0015551.png,1,angry
fer0015570.png,1,angry
fer0015578.png,1,angry
fer0015595.png,1,angry
fer0015608.png,1,angry
fer0015612.png,1,angry
fer0015617.png,1,angry
fer0015636.png,1,angry
fer0015647.png,1,angry
fer0015650.png,1,angry
fer0015658.png,1,angry
fer0015667.png,1,angry
fer0015683.png,1,angry
fer0015684.png,1,angry
fer0015697.png,1,angry
fer0015763.png,1,angry
fer0015765.png,1,angry
fer0015795.png,1,angry
fer0015798.png,1,angry
fer0015804.png,1,angry
fer0015805.png,1,angry
fer0015818.png,1,angry
fer0015837.png,1,angry
fer0015874.png,1,angry
fer0015896.png,1,angry
fer0015907.png,1,angry
fer0015909.png,1,angry
fer0015949.png,1,angry
fer0015952.png,1,angry
fer0015954.png,1,angry
fer0015967.png,1,angry
fer0015969.png,1,angry
fer0015971.png,1,angry
fer0015983.png,1,angry
fer0015999.png,1,angry
fer0016009.png,1,angry
fer0016040.png,1,angry
fer0016050.png,1,angry
fer0016060.png,1,angry
fer0016062.png,1,angry
fer0016069.png,1,angry
fer0016082.png,1,angry
fer0016085.png,1,angry
fer0016092.png,1,angry
fer0016121.png,1,angry
fer0016124.png,1,angry
fer0016148.png,1,angry
fer0016152.png,1,angry
fer0016173.png,1,angry
fer0016187.png,1,angry
fer0016195.png,1,angry
fer0016208.png,1,angry
fer0016216.png,1,angry
fer0016218.png,1,angry
fer0016219.png,1,angry
fer0016221.png,1,angry
fer0016226.png,1,angry
fer0016241.png,1,angry
fer0016244.png,1,angry
fer0016247.png,1,angry
fer0016250.png,1,angry
fer0016267.png,1,angry
fer0016270.png,1,angry
fer0016271.png,1,angry
fer0016274.png,1,angry
fer0016275.png,1,angry
fer0016299.png,1,angry
fer0016309.png,1,angry
fer0016315.png,1,angry
fer0016332.png,1,angry
fer0016335.png,1,angry
fer0016341.png,1,angry
fer0016361.png,1,angry
fer0016365.png,1,angry
fer0016369.png,1,angry
fer0016379.png,1,angry
fer0016421.png,1,angry
fer0016423.png,1,angry
fer0016439.png,1,angry
fer0016445.png,1,angry
fer0016457.png,1,angry
fer0016465.png,1,angry
fer0016470.png,1,angry
fer0016471.png,1,angry
fer0016475.png,1,angry
fer0016489.png,1,angry
fer0016541.png,1,angry
fer0016557.png,1,angry
fer0016559.png,1,angry
fer0016562.png,1,angry
fer0016592.png,1,angry
fer0016597.png,1,angry
fer0016620.png,1,angry
fer0016624.png,1,angry
fer0016626.png,1,angry
fer0016695.png,1,angry
fer0016711.png,1,angry
fer0016715.png,1,angry
fer0016717.png,1,angry
fer0016722.png,1,angry
fer0016727.png,1,angry
fer0016732.png,1,angry
fer0016743.png,1,angry
fer0016746.png,1,angry
fer0016760.png,1,angry
fer0016786.png,1,angry
fer0016819.png,1,angry
fer0016825.png,1,angry
fer0016829.png,1,angry
fer0016848.png,1,angry
fer0016863.png,1,angry
fer0016871.png,1,angry
fer0016873.png,1,angry
fer0016902.png,1,angry
fer0016910.png,1,angry
fer0016931.png,1,angry
fer0016954.png,1,angry
fer0016963.png,1,angry
fer0016968.png,1,angry
fer0016974.png,1,angry
fer0016977.png,1,angry
fer0016978.png,1,angry
fer0016980.png,1,angry
fer0017064.png,1,angry
fer0017082.png,1,angry
fer0017106.png,1,angry
fer0017109.png,1,angry
fer0017120.png,1,angry
fer0017132.png,1,angry
fer0017134.png,1,angry
fer0017139.png,1,angry
fer0017157.png,1,angry
fer0017164.png,1,angry
fer0017171.png,1,angry
fer0017180.png,1,angry
fer0017181.png,1,angry
fer0017192.png,1,angry
fer0017205.png,1,angry
fer0017215.png,1,angry
fer0017251.png,1,angry
fer0017252.png,1,angry
fer0017264.png,1,angry
fer0017276.png,1,angry
fer0017297.png,1,angry
fer0017305.png,1,angry
fer0017307.png,1,angry
fer0017337.png,1,angry
fer0017395.png,1,angry
fer0017402.png,1,angry
fer0017403.png,1,angry
fer0017404.png,1,angry
fer0017425.png,1,angry
fer0017432.png,1,angry
fer0017449.png,1,angry
fer0017455.png,1,angry
fer0017462.png,1,angry
fer0017480.png,1,angry
fer0017489.png,1,angry
fer0017519.png,1,angry
fer0017524.png,1,angry
fer0017556.png,1,angry
fer0017599.png,1,angry
fer0017602.png,1,angry
fer0017620.png,1,angry
fer0017631.png,1,angry
fer0017652.png,1,angry
fer0017657.png,1,angry
fer0017660.png,1,angry
fer0017661.png,1,angry
fer0017662.png,1,angry
fer0017675.png,1,angry
fer0017681.png,1,angry
fer0017683.png,1,angry
fer0017685.png,1,angry
fer0017686.png,1,angry
fer0017726.png,1,angry
fer0017737.png,1,angry
fer0017749.png,1,angry
fer0017753.png,1,angry
fer0017759.png,1,angry
fer0017760.png,1,angry
fer0017763.png,1,angry
fer0017765.png,1,angry
fer0017775.png,1,angry
fer0017781.png,1,angry
fer0017787.png,1,angry
fer0017806.png,1,angry
fer0017808.png,1,angry
fer0017811.png,1,angry
fer0017812.png,1,angry
fer0017817.png,1,angry
fer0017820.png,1,angry
fer0017843.png,1,angry
fer0017862.png,1,angry
fer0017878.png,1,angry
fer0017891.png,1,angry
fer0017907.png,1,angry
fer0017916.png,1,angry
fer0017936.png,1,angry
fer0017950.png,1,angry
fer0017952.png,1,angry
fer0017960.png,1,angry
fer0017973.png,1,angry
fer0018000.png,1,angry
fer0018002.png,1,angry
fer0018007.png,1,angry
fer0018017.png,1,angry
fer0018030.png,1,angry
fer0018041.png,1,angry
fer0018046.png,1,angry
fer0018048.png,1,angry
fer0018058.png,1,angry
fer0018059.png,1,angry
fer0018064.png,1,angry
fer0018074.png,1,angry
fer0018082.png,1,angry
fer0018086.png,1,angry
fer0018092.png,1,angry
fer0018094.png,1,angry
fer0018110.png,1,angry
fer0018128.png,1,angry
fer0018136.png,1,angry
fer0018155.png,1,angry
fer0018185.png,1,angry
fer0018187.png,1,angry
fer0018205.png,1,angry
fer0018242.png,1,angry
fer0018244.png,1,angry
fer0018251.png,1,angry
fer0018261.png,1,angry
fer0018278.png,1,angry
fer0018294.png,1,angry
fer0018298.png,1,angry
fer0018310.png,1,angry
fer0018317.png,1,angry
fer0018319.png,1,angry
fer0018326.png,1,angry
fer0018331.png,1,angry
fer0018335.png,1,angry
fer0018337.png,1,angry
fer0018342.png,1,angry
fer0018345.png,1,angry
fer0018353.png,1,angry
fer0018354.png,1,angry
fer0018359.png,1,angry
fer0018366.png,1,angry
fer0018368.png,1,angry
fer0018369.png,1,angry
fer0018370.png,1,angry
fer0018396.png,1,angry
fer0018407.png,1,angry
fer0018409.png,1,angry
fer0018411.png,1,angry
fer0018419.png,1,angry
fer0018451.png,1,angry
fer0018484.png,1,angry
fer0018485.png,1,angry
fer0018493.png,1,angry
fer0018502.png,1,angry
fer0018509.png,1,angry
fer0018510.png,1,angry
fer0018511.png,1,angry
fer0018512.png,1,angry
fer0018520.png,1,angry
fer0018525.png,1,angry
fer0018539.png,1,angry
fer0018544.png,1,angry
fer0018553.png,1,angry
fer0018559.png,1,angry
fer0018560.png,1,angry
fer0018583.png,1,angry
fer0018595.png,1,angry
fer0018597.png,1,angry
fer0018622.png,1,angry
fer0018633.png,1,angry
fer0018646.png,1,angry
fer0018658.png,1,angry
fer0018666.png,1,angry
fer0018711.png,1,angry
fer0018719.png,1,angry
fer0018726.png,1,angry
fer0018730.png,1,angry
fer0018732.png,1,angry
fer0018735.png,1,angry
fer0018736.png,1,angry
fer0018739.png,1,angry
fer0018748.png,1,angry
fer0018750.png,1,angry
fer0018759.png,1,angry
fer0018764.png,1,angry
fer0018768.png,1,angry
fer0018780.png,1,angry
fer0018789.png,1,angry
fer0018810.png,1,angry
fer0018825.png,1,angry
fer0018835.png,1,angry
fer0018838.png,1,angry
fer0018840.png,1,angry
fer0018850.png,1,angry
fer0018879.png,1,angry
fer0018886.png,1,angry
fer0018892.png,1,angry
fer0018898.png,1,angry
fer0018921.png,1,angry
fer0018923.png,1,angry
fer0018925.png,1,angry
fer0018930.png,1,angry
fer0018934.png,1,angry
fer0018945.png,1,angry
fer0018948.png,1,angry
fer0018949.png,1,angry
fer0018966.png,1,angry
fer0018981.png,1,angry
fer0019009.png,1,angry
fer0019010.png,1,angry
fer0019016.png,1,angry
fer0019017.png,1,angry
fer0019029.png,1,angry
fer0019034.png,1,angry
fer0019042.png,1,angry
fer0019059.png,1,angry
fer0019066.png,1,angry
fer0019100.png,1,angry
fer0019103.png,1,angry
fer0019164.png,1,angry
fer0019175.png,1,angry
fer0019181.png,1,angry
fer0019182.png,1,angry
fer0019187.png,1,angry
fer0019212.png,1,angry
fer0019228.png,1,angry
fer0019239.png,1,angry
fer0019249.png,1,angry
fer0019254.png,1,angry
fer0019259.png,1,angry
fer0019261.png,1,angry
fer0019269.png,1,angry
fer0019284.png,1,angry
fer0019298.png,1,angry
fer0019319.png,1,angry
fer0019329.png,1,angry
fer0019341.png,1,angry
fer0019345.png,1,angry
fer0019355.png,1,angry
fer0019357.png,1,angry
fer0019358.png,1,angry
fer0019360.png,1,angry
fer0019363.png,1,angry
fer0019386.png,1,angry
fer0019389.png,1,angry
fer0019392.png,1,angry
fer0019408.png,1,angry
fer0019423.png,1,angry
fer0019426.png,1,angry
fer0019435.png,1,angry
fer0019450.png,1,angry
fer0019452.png,1,angry
fer0019453.png,1,angry
fer0019476.png,1,angry
fer0019491.png,1,angry
fer0019501.png,1,angry
fer0019504.png,1,angry
fer0019507.png,1,angry
fer0019509.png,1,angry
fer0019522.png,1,angry
fer0019534.png,1,angry
fer0019536.png,1,angry
fer0019549.png,1,angry
fer0019553.png,1,angry
fer0019581.png,1,angry
fer0019582.png,1,angry
fer0019604.png,1,angry
fer0019607.png,1,angry
fer0019611.png,1,angry
fer0019613.png,1,angry
fer0019630.png,1,angry
fer0019637.png,1,angry
fer0019653.png,1,angry
fer0019681.png,1,angry
fer0019686.png,1,angry
fer0019689.png,1,angry
fer0019692.png,1,angry
fer0019695.png,1,angry
fer0019698.png,1,angry
fer0019700.png,1,angry
fer0019714.png,1,angry
fer0019715.png,1,angry
fer0019737.png,1,angry
fer0019739.png,1,angry
fer0019781.png,1,angry
fer0019782.png,1,angry
fer0019784.png,1,angry
fer0019823.png,1,angry
fer0019825.png,1,angry
fer0019826.png,1,angry
fer0019846.png,1,angry
fer0019855.png,1,angry
fer0019857.png,1,angry
fer0019872.png,1,angry
fer0019873.png,1,angry
fer0019887.png,1,angry
fer0019903.png,1,angry
fer0019940.png,1,angry
fer0019953.png,1,angry
fer0019971.png,1,angry
fer0019980.png,1,angry
fer0019982.png,1,angry
fer0019984.png,1,angry
fer0019999.png,1,angry
fer0020004.png,1,angry
fer0020005.png,1,angry
fer0020019.png,1,angry
fer0020020.png,1,angry
fer0020046.png,1,angry
fer0020079.png,1,angry
fer0020132.png,1,angry
fer0020135.png,1,angry
fer0020149.png,1,angry
fer0020169.png,1,angry
fer0020185.png,1,angry
fer0020204.png,1,angry
fer0020212.png,1,angry
fer0020214.png,1,angry
fer0020238.png,1,angry
fer0020251.png,1,angry
fer0020268.png,1,angry
fer0020276.png,1,angry
fer0020301.png,1,angry
fer0020322.png,1,angry
fer0020332.png,1,angry
fer0020333.png,1,angry
fer0020351.png,1,angry
fer0020358.png,1,angry
fer0020368.png,1,angry
fer0020375.png,1,angry
fer0020381.png,1,angry
fer0020384.png,1,angry
fer0020401.png,1,angry
fer0020418.png,1,angry
fer0020423.png,1,angry
fer0020426.png,1,angry
fer0020433.png,1,angry
fer0020440.png,1,angry
fer0020453.png,1,angry
fer0020487.png,1,angry
fer0020492.png,1,angry
fer0020507.png,1,angry
fer0020530.png,1,angry
fer0020534.png,1,angry
fer0020546.png,1,angry
fer0020576.png,1,angry
fer0020577.png,1,angry
fer0020582.png,1,angry
fer0020583.png,1,angry
fer0020591.png,1,angry
fer0020600.png,1,angry
fer0020601.png,1,angry
fer0020611.png,1,angry
fer0020615.png,1,angry
fer0020621.png,1,angry
fer0020634.png,1,angry
fer0020651.png,1,angry
fer0020654.png,1,angry
fer0020673.png,1,angry
fer0020681.png,1,angry
fer0020683.png,1,angry
fer0020686.png,1,angry
fer0020688.png,1,angry
fer0020690.png,1,angry
fer0020693.png,1,angry
fer0020742.png,1,angry
fer0020745.png,1,angry
fer0020755.png,1,angry
fer0020764.png,1,angry
fer0020778.png,1,angry
fer0020823.png,1,angry
fer0020826.png,1,angry
fer0020829.png,1,angry
fer0020831.png,1,angry
fer0020833.png,1,angry
fer0020834.png,1,angry
